"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "xylulose" "1_DMN-2_Visual_2" -0.321298573544044 -2.15313111980175 0.0313083751324851 0 1 2 1 39 0.593550679177602
"2" "xylulose" "1_DMN-3_Frontoparietal_1" 0.421003680470201 2.86873341356092 0.00412118991130183 0 1 1 1 39 0.323953310331097
"3" "xylulose" "1_DMN-4.5_Visual_1" 0.0705996760452782 0.44199690337806 0.658491446740976 0 1 1 1 39 0.964998146730823
"4" "xylulose" "1_DMN-5_Dorsal_Attention" -0.142558528384634 -0.899462664487771 0.368406273942986 0 1 1 1 39 0.897283353802708
"5" "xylulose" "1_DMN-7_Ventral_Attention" -0.349331831905171 -2.33118021407775 0.0197438590001458 0 1 1 1 39 0.536177058829099
"6" "xylulose" "1_DMN-8_Salience" -0.097291336131784 -0.628769597200151 0.529499906773964 0 1 1 1 39 0.938460313246821
"7" "xylulose" "1_DMN-9_Cingulo_opercular" -0.223275189989302 -1.43046173070975 0.152584541902728 0 1 1 1 39 0.818976497357375
"8" "xylulose" "1_DMN-10_Somatomotor" -0.249742082752857 -1.55391434078692 0.120204850502235 0 1 1 1 39 0.790604472266283
"9" "xylulose" "1_DMN-11.5_Frontoparietal_2" 0.159892717952321 1.02556973808021 0.305094437858625 0 1 1 1 39 0.881088835239079
"10" "xylulose" "1_DMN-15_Medial_Parietal" 0.107255950852125 0.674248263996103 0.500153489812336 0 1 1 1 39 0.934796275803115
"11" "xylulose" "1_DMN-16_Parieto_occipital" -0.0681542830060465 -0.448475792098595 0.653809853236854 0 1 1 1 39 0.964998146730823
"12" "xylulose" "2_Visual_2-3_Frontoparietal_1" -0.015860701392975 -0.474491005436565 0.635149810511407 0 1 3 1 39 0.964998146730823
"13" "xylulose" "2_Visual_2-4.5_Visual_1" 0.09922377971018 1.22168031823022 0.221828542007673 0 1 1 2 39 0.84330301149224
