"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "ME1:Hemostasis" "1:Default" -0.0842979442156869 -0.528320027522515 0.597277233410329 0 1 1 1 39 0.91930927450309
"2" "ME1:Hemostasis" "2:Visual_2" 0.207773947401379 1.07511387725577 0.282323747172875 0 1 1 2 39 0.787057924906915
"3" "ME1:Hemostasis" "3:Fronto_Parietal" -0.181422659251785 -1.12368619139028 0.261146176472553 0 1 1 1 39 0.754272655328819
"4" "ME1:Hemostasis" "4.5:Visual_1" 0.0434668085563433 0.27170635186153 0.785847816897403 0 1 1 1 39 0.958399693528506
"5" "ME1:Hemostasis" "5:Dorsal_Attention" 0.0964068686589486 0.0332723303441029 0.973457418725279 0 1 1 2 39 0.995228369565865
"6" "ME1:Hemostasis" "7:Ventral_Attention" -0.374692208702434 -2.74741606401834 0.0060066881472643 0 1 1 1 39 0.167455501195031
"7" "ME1:Hemostasis" "8:Salience" -0.180213183811434 -1.01012453565552 0.312435628488914 0 1 1 1 39 0.806708521684154
"8" "ME1:Hemostasis" "9:Cingulo_opercular" -0.218573007351882 -1.13017569987484 0.258402196979259 0 1 1 1 39 0.754183660417522
"9" "ME1:Hemostasis" "10:Somatomotor" 0.160826272616494 0.903911431499735 0.36604236706101 0 1 1 2 39 0.831015103597969
"10" "ME1:Hemostasis" "11.5:Fronto_Parietal_2" -0.0247166778621126 -0.251595206006922 0.80135396450615 0 1 1 1 39 0.958399693528506
"11" "ME1:Hemostasis" "15:Medial_Parietal" -0.308205896484756 -1.90798450327678 0.0563932192248001 0 1 1 1 39 0.466519052137679
"12" "ME1:Hemostasis" "16:Parieto_Occipital" -0.0235836065252153 -0.0802161735213119 0.936065327003603 0 1 1 1 39 0.993912060694837
"13" "ME2:HIV Infection" "1:Default" -0.0720840773627761 -0.451338175375296 0.651745834718984 0 1 1 1 39 0.928721182745597
"14" "ME2:HIV Infection" "2:Visual_2" -0.275214641132827 -1.0014983673153 0.316585929062545 0 1 1 2 39 0.806708521684154
"15" "ME2:HIV Infection" "3:Fronto_Parietal" -0.360335376860057 -2.41008663681161 0.0159487327454193 0 1 1 1 39 0.273859828162622
"16" "ME2:HIV Infection" "4.5:Visual_1" 0.0292531888274022 0.182763896423981 0.85498327789264 0 1 1 1 39 0.965533641591979
"17" "ME2:HIV Infection" "5:Dorsal_Attention" 0.0802126116862958 0.339171839158523 0.734480282334836 0 1 1 2 39 0.948699113357256
"18" "ME2:HIV Infection" "7:Ventral_Attention" -0.231162116695639 -1.50599625516134 0.132068135006831 0 1 1 1 39 0.644151677839769
"19" "ME2:HIV Infection" "8:Salience" 0.153157278863226 0.983550568799812 0.325336539826421 0 1 1 1 39 0.806708521684154
"20" "ME2:HIV Infection" "9:Cingulo_opercular" -0.316955093144668 -2.01414060679154 0.0439947732606675 0 1 1 1 39 0.433241269620863
"21" "ME2:HIV Infection" "10:Somatomotor" -0.278110261133861 -1.14950524133071 0.250347706757416 0 1 1 2 39 0.754183660417522
"22" "ME2:HIV Infection" "11.5:Fronto_Parietal_2" 0.218419819402614 1.37216171779556 0.170013099900665 0 1 1 1 39 0.688150732715611
