"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "1_DMN-2_Visual_2" "panas.positive" -0.0759162665699954 -0.654945671420755 0.512502733635259 0 1 1 1 74 0.982617166639216
"2" "1_DMN-2_Visual_2" "panas.negative" 0.0327204283880598 -0.188420053457365 0.850547380840178 0 1 2 1 74 0.982617166639216
"3" "1_DMN-2_Visual_2" "panas.fatigue" 0.134287952078406 1.1629444103167 0.244852057362268 0 1 2 1 74 0.87173157238258
"4" "1_DMN-2_Visual_2" "afterscan.Anxietyduringscan" -0.245430983584104 -0.882748245187115 0.377372309059927 -0.0487255415673125 0.961138020820054 1 1 83 0.982617166639216
"5" "1_DMN-2_Visual_2" "afterscan.diastolic" -0.0591007837798546 -0.32702430644911 0.74364950119216 -0.00939504977019071 0.992503945116216 1 1 83 0.982617166639216
"6" "1_DMN-2_Visual_2" "afterscan.pulse" -0.244668782039861 -2.2131107797192 0.0268900091036378 0 1 2 1 78 0.328705930845354
"7" "1_DMN-2_Visual_2" "afterscan.systolic" -0.0818836703113052 -0.00562954922259651 0.995508293316086 0.00207046327976768 0.998348010495661 1 1 83 0.998601451744148
"8" "1_DMN-2_Visual_2" "morning.Sleepquality" 0.0770111388234855 0.80450495480412 0.421105408965097 0 1 2 1 82 0.982617166639216
"9" "1_DMN-2_Visual_2" "morning.Soreness" 0.195907302426915 0.718089972887581 0.472701812356631 0.0429822321319266 0.965715697467738 1 1 82 0.982617166639216
"10" "1_DMN-2_Visual_2" "prevevening.Alcohol" 0.00374863731838354 -0.252226799158511 0.800865764830028 0.0082458458971118 0.993420841425209 1 1 74 0.982617166639216
"11" "1_DMN-2_Visual_2" "prevevening.Guthealth" 0.0298494737784357 0.128618290272734 0.897659692975446 0 1 2 1 74 0.982617166639216
"12" "1_DMN-2_Visual_2" "prevevening.Psoriasisseverity" -0.0182980641698454 -0.665229994633667 0.505903398515401 0 1 2 1 74 0.982617166639216
"13" "1_DMN-2_Visual_2" "prevevening.Stress" 0.158553623364854 1.47162775826831 0.141121425459289 0 1 2 1 74 0.698232744716942
"14" "1_DMN-2_Visual_2" "prevevening.Timespentoutdoors" 0.0818708065358336 0.701892641189902 0.482746118458777 0 1 2 1 73 0.982617166639216
"15" "1_DMN-2_Visual_2" "TuesThurs" -0.131604857542866 -1.12650085231476 0.259953580023916 0 1 1 1 72 0.893175841669153
"16" "1_DMN-2_Visual_2" "temp.mean" 0.0362233281017185 -1.06657549113187 0.286163572721959 0 1 2 1 84 0.929119805816287
"17" "1_DMN-2_Visual_2" "email.LIWCcdi" -0.074053610031526 -0.851015612164102 0.394760680331345 0 1 2 1 83 0.982617166639216
"18" "1_DMN-2_Visual_2" "email.LIWCnegemo" -0.237889039704267 -2.2130511181082 0.0268941216146199 0 1 2 1 83 0.328705930845354
"19" "1_DMN-2_Visual_2" "email.LIWCposemo" 0.0834814586909365 0.442065527862265 0.658441788605525 0 1 2 1 83 0.982617166639216
"20" "1_DMN-2_Visual_2" "zeo.zq" -0.162039735108394 -0.625263659176934 0.53179802705469 0.0393504855849825 0.968610956084193 1 1 51 0.982617166639216
"21" "1_DMN-3_Frontoparietal_1" "panas.positive" -0.0943686305906964 -1.58293758757907 0.113435690483091 0 1 2 1 74 0.653842196581028
"22" "1_DMN-3_Frontoparietal_1" "panas.negative" 0.0313380854034486 0.228016281031712 0.819633583457368 0 1 2 1 74 0.982617166639216
"23" "1_DMN-3_Frontoparietal_1" "panas.fatigue" 0.109685811802951 0.961334862457122 0.336383824240876 0 1 2 1 74 0.979232150668423
"24" "1_DMN-3_Frontoparietal_1" "afterscan.Anxietyduringscan" 0.224837865470052 0.761381518860794 0.446429222778793 -0.0525747022458474 0.958070773769372 1 1 83 0.982617166639216
"25" "1_DMN-3_Frontoparietal_1" "afterscan.diastolic" -0.0267881128169843 -0.52648315875419 0.598552550303375 -0.00982965058961423 0.992157199854543 1 1 83 0.982617166639216
"26" "1_DMN-3_Frontoparietal_1" "afterscan.pulse" 0.0147117545376131 -0.249336477723134 0.803100516976156 0 1 2 1 78 0.982617166639216
"27" "1_DMN-3_Frontoparietal_1" "afterscan.systolic" 0.0077017669509971 -0.569042181250636 0.569327514614105 0.00296918348294598 0.997630937821729 1 1 83 0.982617166639216
"28" "1_DMN-3_Frontoparietal_1" "morning.Sleepquality" -0.0540509850137687 -0.528689511904454 0.597020853987192 0 1 2 1 82 0.982617166639216
"29" "1_DMN-3_Frontoparietal_1" "morning.Soreness" -0.0901708199891536 0.128221206283485 0.8979739184007 0.0443237898233715 0.96464630876971 1 1 82 0.982617166639216
"30" "1_DMN-3_Frontoparietal_1" "prevevening.Alcohol" -0.0452916926863153 0.150641455253669 0.880258557962044 0.00670846620307261 0.994647458537131 1 1 74 0.982617166639216
"31" "1_DMN-3_Frontoparietal_1" "prevevening.Guthealth" 0.0265222743396039 0.228233247275553 0.819464915847183 0 1 1 1 74 0.982617166639216
"32" "1_DMN-3_Frontoparietal_1" "prevevening.Psoriasisseverity" -0.244668483830221 -1.28824564453025 0.197660467665489 0 1 2 1 74 0.776523265828707
"33" "1_DMN-3_Frontoparietal_1" "prevevening.Stress" -0.425468083157872 -3.72192268705733 0.000197711564465247 0 1 2 1 74 0.0117150535683257
"34" "1_DMN-3_Frontoparietal_1" "prevevening.Timespentoutdoors" 0.0105494317860778 0.0932838934266548 0.925678027467481 0 1 2 1 73 0.985669012575884
"35" "1_DMN-3_Frontoparietal_1" "TuesThurs" -0.0125045941533869 -0.106113165224726 0.915492565782905 0 1 1 1 72 0.982617166639216
"36" "1_DMN-3_Frontoparietal_1" "temp.mean" -0.222426569012764 0.580023045768323 0.561899076759258 0 1 2 1 84 0.982617166639216
"37" "1_DMN-3_Frontoparietal_1" "email.LIWCcdi" -0.10427176177956 -0.957568880649582 0.338280197503637 0 1 2 1 83 0.979232150668423
"38" "1_DMN-3_Frontoparietal_1" "email.LIWCnegemo" 0.133143766097309 1.31232062056446 0.189411977464146 0 1 2 1 83 0.759950791041558
"39" "1_DMN-3_Frontoparietal_1" "email.LIWCposemo" -0.195414043516118 -1.45873160077011 0.144638994880632 0 1 2 1 83 0.698232744716942
"40" "1_DMN-3_Frontoparietal_1" "zeo.zq" -0.0560923483675303 -0.831246092792064 0.405834620930916 0.0174955361527911 0.986041293936548 1 1 51 0.982617166639216
"41" "1_DMN-4.5_Visual_1" "panas.positive" 0.169101490372058 1.70526893086925 0.0881442793001582 0 1 2 1 74 0.620705651714324
"42" "1_DMN-4.5_Visual_1" "panas.negative" 0.0370614144117268 0.230503266557471 0.817700725477652 0 1 2 1 74 0.982617166639216
"43" "1_DMN-4.5_Visual_1" "panas.fatigue" -0.313570047649222 -2.85918940622723 0.00424725107755749 0 1 2 1 74 0.127417532326725
"44" "1_DMN-4.5_Visual_1" "afterscan.Anxietyduringscan" 0.0878151472596495 0.0486043924386963 0.961234569444515 -0.0490923572454808 0.960845694099822 1 1 83 0.993122157051459
"45" "1_DMN-4.5_Visual_1" "afterscan.diastolic" 0.00742945382404288 -0.395849385831394 0.69221614168413 -0.0176581974555731 0.985911529041299 1 1 83 0.982617166639216
"46" "1_DMN-4.5_Visual_1" "afterscan.pulse" 0.0584979884440869 0.0780458132882307 0.937791610371161 0 1 2 1 78 0.989697529527124
"47" "1_DMN-4.5_Visual_1" "afterscan.systolic" -0.100890157371773 -0.98413286679066 0.325050188717188 -0.0154374418904518 0.987683192671787 1 1 83 0.970655727810623
"48" "1_DMN-4.5_Visual_1" "morning.Sleepquality" 0.216285795426725 1.91790898634519 0.0551225525818999 0 1 2 1 82 0.488334022873207
"49" "1_DMN-4.5_Visual_1" "morning.Soreness" -0.367923431421131 -1.4569093975622 0.145141391607868 0.0233258389256352 0.981390360836626 1 1 82 0.698232744716942
"50" "1_DMN-4.5_Visual_1" "prevevening.Alcohol" 0.0124573994768983 0.130342343058909 0.896295580877096 0 1 2 1 74 0.982617166639216
"51" "1_DMN-4.5_Visual_1" "prevevening.Guthealth" -0.18164125594987 -1.58896798456943 0.11206762092026 0 1 1 1 74 0.653842196581028
"52" "1_DMN-4.5_Visual_1" "prevevening.Psoriasisseverity" 0.0466529518574316 0.505897276948716 0.612928764024901 0 1 2 1 74 0.982617166639216
"53" "1_DMN-4.5_Visual_1" "prevevening.Stress" 0.201600012174315 1.61383994691679 0.106562147309389 0 1 2 1 74 0.653842196581028
"54" "1_DMN-4.5_Visual_1" "prevevening.Timespentoutdoors" -0.12326289146798 -1.06148097883802 0.288471372716561 0 1 2 1 73 0.930665634409816
"55" "1_DMN-4.5_Visual_1" "TuesThurs" 0.246558573024022 2.15876176737295 0.0308686540296465 0 1 1 1 72 0.348261737770371
"56" "1_DMN-4.5_Visual_1" "temp.mean" 0.0573131004941776 0.639320867022491 0.522614216324714 0 1 2 1 84 0.982617166639216
"57" "1_DMN-4.5_Visual_1" "email.LIWCcdi" 0.065092715414573 0.709263349160282 0.478161067959317 0 1 2 1 83 0.982617166639216
"58" "1_DMN-4.5_Visual_1" "email.LIWCnegemo" -0.0993855748967233 -0.909949805921148 0.362848981544905 0 1 1 1 83 0.982617166639216
"59" "1_DMN-4.5_Visual_1" "email.LIWCposemo" 0.0616226584266037 0.256818627497991 0.79731878958821 0 1 2 1 83 0.982617166639216
"60" "1_DMN-4.5_Visual_1" "zeo.zq" 0.213054284482437 0.400895931121354 0.688496745737042 0.0285128007561806 0.977253158653596 1 1 51 0.982617166639216
"61" "1_DMN-5_Dorsal_Attention" "panas.positive" -0.187555372026519 -2.26872365885343 0.0232851359339486 0 1 2 1 74 0.319426568714934
"62" "1_DMN-5_Dorsal_Attention" "panas.negative" -0.166041810881515 -1.44845026410357 0.147491166075982 0 1 1 1 74 0.700317766979483
"63" "1_DMN-5_Dorsal_Attention" "panas.fatigue" 0.319753481057896 2.59119271169091 0.00956439156422237 0 1 2 1 74 0.207763495413193
"64" "1_DMN-5_Dorsal_Attention" "afterscan.Anxietyduringscan" -0.269539747692543 -1.07789384762493 0.281081131359436 -0.0448615025612674 0.964217702437794 1 1 83 0.918459030345747
"65" "1_DMN-5_Dorsal_Attention" "afterscan.diastolic" -0.0252040695202737 -0.227138838038773 0.820315784795892 -0.00885630048439318 0.992933786949754 1 1 83 0.982617166639216
"66" "1_DMN-5_Dorsal_Attention" "afterscan.pulse" -0.246200489779701 -1.8469610132418 0.0647527908916449 0 1 2 1 78 0.524378429306572
"67" "1_DMN-5_Dorsal_Attention" "afterscan.systolic" 0.103528477857183 0.569284214327917 0.56916327775107 -0.00210631455973184 0.998319405375273 1 1 83 0.982617166639216
"68" "1_DMN-5_Dorsal_Attention" "morning.Sleepquality" -0.122744090035895 -1.09127060226476 0.275153829371347 0 1 2 1 82 0.910283345288667
"69" "1_DMN-5_Dorsal_Attention" "morning.Soreness" -0.0100576914036729 0.615763231898337 0.538050797525583 0.0408717661980923 0.967398125942418 1 1 82 0.982617166639216
"70" "1_DMN-5_Dorsal_Attention" "prevevening.Alcohol" -0.147526008663334 0.00299215253935521 0.997612611247655 0.00689470106531031 0.994498868053135 1 1 74 0.9989792382186
"71" "1_DMN-5_Dorsal_Attention" "prevevening.Guthealth" 0.182683482024121 1.59839905568054 0.109954194664313 0 1 1 1 74 0.653842196581028
"72" "1_DMN-5_Dorsal_Attention" "prevevening.Psoriasisseverity" 0.0315432634549811 -0.911625907164096 0.361965679636497 0 1 2 1 74 0.982617166639216
"73" "1_DMN-5_Dorsal_Attention" "prevevening.Stress" 0.168478011706813 1.20281963206999 0.229046125957404 0 1 2 1 74 0.846893238834099
"74" "1_DMN-5_Dorsal_Attention" "prevevening.Timespentoutdoors" 0.0610036936998488 0.503979908284529 0.614275495868351 0 1 2 1 73 0.982617166639216
"75" "1_DMN-5_Dorsal_Attention" "TuesThurs" -0.334941657938382 -3.01629521517813 0.00255883996538796 0 1 1 1 72 0.0938241320642252
"76" "1_DMN-5_Dorsal_Attention" "temp.mean" 0.0981491260066578 0.352642683877366 0.724356333651393 0 1 2 1 84 0.982617166639216
"77" "1_DMN-5_Dorsal_Attention" "email.LIWCcdi" -0.139675045760375 -1.40086936143197 0.161253142295573 0 1 2 1 83 0.73145755268095
"78" "1_DMN-5_Dorsal_Attention" "email.LIWCnegemo" -0.117559653180014 -1.28158787913161 0.199987254348689 0 1 2 1 83 0.779336719994216
"79" "1_DMN-5_Dorsal_Attention" "email.LIWCposemo" 0.0771137226143767 0.974019936304481 0.330046640524784 0 1 2 1 83 0.970655727810623
"80" "1_DMN-5_Dorsal_Attention" "zeo.zq" -0.122633287337291 -0.0956065697820211 0.923833047174855 0.031305316830815 0.975026050269876 1 1 51 0.985669012575884
"81" "1_DMN-7_Ventral_Attention" "panas.positive" 0.213806728594151 1.88276991185214 0.0597315562684577 0 1 1 1 74 0.502201619581937
"82" "1_DMN-7_Ventral_Attention" "panas.negative" -0.0160067881242351 -0.137713070943157 0.890467188713135 0 1 1 1 74 0.982617166639216
"83" "1_DMN-7_Ventral_Attention" "panas.fatigue" -0.194499101511211 -1.68452603952453 0.0920800514106221 0 1 2 1 74 0.631027288836911
"84" "1_DMN-7_Ventral_Attention" "afterscan.Anxietyduringscan" 0.00508427755439655 0.553848778102204 0.579682342546807 -0.0503527316080363 0.959841303282719 1 1 83 0.982617166639216
"85" "1_DMN-7_Ventral_Attention" "afterscan.diastolic" -0.0284361754793289 0.78370458630921 0.433213470791534 -0.0103000212673786 0.991781917365072 1 1 83 0.982617166639216
"86" "1_DMN-7_Ventral_Attention" "afterscan.pulse" 0.224228659587304 2.20276248564103 0.027611493543795 0 1 2 1 78 0.33133792252554
"87" "1_DMN-7_Ventral_Attention" "afterscan.systolic" 0.0949008005616282 -0.0975372919675304 0.922299720692365 0.00198666914835516 0.998414868401818 1 1 83 0.985669012575884
"88" "1_DMN-7_Ventral_Attention" "morning.Sleepquality" -0.0380382896800976 -0.321521674149546 0.747815089891224 0 1 2 1 82 0.982617166639216
"89" "1_DMN-7_Ventral_Attention" "morning.Soreness" 0.232291480358435 0.529779340081024 0.596264931077614 0.0456859749613839 0.963560542496881 1 1 82 0.982617166639216
"90" "1_DMN-7_Ventral_Attention" "prevevening.Alcohol" -0.0435765982116296 0.0375416667758153 0.970053118264393 0.00714699693895603 0.994297570032617 1 1 74 0.993122157051459
"91" "1_DMN-7_Ventral_Attention" "prevevening.Guthealth" -0.102067499647438 -0.965402181641452 0.334343409179734 0 1 2 1 74 0.978566075648002
"92" "1_DMN-7_Ventral_Attention" "prevevening.Psoriasisseverity" 0.293064869088616 2.86319403777544 0.00419393642121322 0 1 2 1 74 0.127417532326725
"93" "1_DMN-7_Ventral_Attention" "prevevening.Stress" 0.202632349751443 1.49633032116574 0.134567597392692 0 1 2 1 74 0.692924180198403
"94" "1_DMN-7_Ventral_Attention" "prevevening.Timespentoutdoors" -0.00578325167398174 -0.0306571006756533 0.975543003768447 0 1 2 1 73 0.994375880289073
"95" "1_DMN-7_Ventral_Attention" "TuesThurs" 0.188594201989069 1.62951437818492 0.103204173614654 0 1 1 1 72 0.653842196581028
"96" "1_DMN-7_Ventral_Attention" "temp.mean" -0.0692801334638036 -0.943760239640793 0.345292182911506 0 1 2 1 84 0.982617166639216
"97" "1_DMN-7_Ventral_Attention" "email.LIWCcdi" 0.154834817561266 1.54576270712438 0.12216188665236 0 1 2 1 83 0.674701633393787
"98" "1_DMN-7_Ventral_Attention" "email.LIWCnegemo" 0.0293715660754258 0.213327310032719 0.83107167346079 0 1 2 1 83 0.982617166639216
"99" "1_DMN-7_Ventral_Attention" "email.LIWCposemo" 0.0157996747811779 -0.394103779860031 0.69350442046186 0 1 2 1 83 0.982617166639216
"100" "1_DMN-7_Ventral_Attention" "zeo.zq" -0.00547904039208145 0.187815119188354 0.85102158328314 0.0326906209630734 0.973921303282468 1 1 51 0.982617166639216
"101" "1_DMN-8_Salience" "panas.positive" 0.0487688742426987 0.826977405316785 0.408249868176475 0 1 2 1 74 0.982617166639216
"102" "1_DMN-8_Salience" "panas.negative" 0.0653816764516918 0.610791690731131 0.54133749504981 0 1 2 1 74 0.982617166639216
"103" "1_DMN-8_Salience" "panas.fatigue" -0.18136731341824 -1.58649006638255 0.11262818376179 0 1 1 1 74 0.653842196581028
"104" "1_DMN-8_Salience" "afterscan.Anxietyduringscan" 0.21116556842428 0.615769385057231 0.538046735872048 -0.0455402911652911 0.963676660490483 1 1 83 0.982617166639216
"105" "1_DMN-8_Salience" "afterscan.diastolic" -0.0635767113625558 0.525703605268824 0.599094158473611 -0.00607318858374823 0.995154326381865 1 1 83 0.982617166639216
"106" "1_DMN-8_Salience" "afterscan.pulse" 0.0855198474176174 1.10147936947976 0.270688078574219 0 1 2 1 78 0.902293595247397
"107" "1_DMN-8_Salience" "afterscan.systolic" 0.0683935861041208 0.411119111076777 0.680985197182718 0.00564438373626478 0.995496457274712 1 1 83 0.982617166639216
"108" "1_DMN-8_Salience" "morning.Sleepquality" 0.010028648358917 0.058313694719007 0.953498759270004 0 1 2 1 82 0.993122157051459
"109" "1_DMN-8_Salience" "morning.Soreness" 0.0390500002779866 -0.389771847024797 0.696705263374916 0.0415986036218191 0.966818686428252 1 1 82 0.982617166639216
