"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "1:Default" "modularity_weighted" 0.0766038512880264 0.704154193994922 0.481336753476238 0 1 1 1 84 0.641782337968317
"2" "1:Default" "efficiency_weighted" -0.0203740418766498 0.232746788269153 0.81595803495527 -0.0176681073549308 0.985903623318939 1 1 84 0.932523468520309
"3" "2:Visual_2" "modularity_weighted" 0.381222773701928 4.03472022854242 5.46673952605652e-05 0 1 2 1 84 0.000218669581042261
"4" "2:Visual_2" "efficiency_weighted" 0.680323345774788 8.67258429386705 4.22421855266414e-18 0 1 2 1 84 1.01381245263939e-16
"5" "3:Fronto_Parietal" "modularity_weighted" 0.563342811193431 6.06706737949107 1.3026691636254e-09 0 1 2 1 84 7.86127509445068e-09
"6" "3:Fronto_Parietal" "efficiency_weighted" 0.548325109953333 6.06613960829388 1.31021251574178e-09 0 1 2 1 84 7.86127509445068e-09
"7" "4.5:Visual_1" "modularity_weighted" -0.00940341409577105 -0.0861874287374592 0.931317423934739 0 1 1 1 84 0.971809485844945
"8" "4.5:Visual_1" "efficiency_weighted" 0.178280193230443 1.71635052916518 0.0860979052687983 0 1 2 1 84 0.172195810537597
"9" "5:Dorsal_Attention" "modularity_weighted" -0.110663344301424 -1.02051321545258 0.307485124888256 0 1 1 1 84 0.527117356951296
"10" "5:Dorsal_Attention" "efficiency_weighted" -0.0360106907901106 -0.382530892837516 0.702067618887011 -0.0227973028298125 0.981811959496813 1 1 84 0.842481142664413
"11" "7:Ventral_Attention" "modularity_weighted" 0.18653574961919 1.74016961149422 0.0818292399066364 0 1 1 1 84 0.172195810537597
"12" "7:Ventral_Attention" "efficiency_weighted" 0.243516834247711 2.32032748849452 0.0203231681832788 0 1 2 1 84 0.0609695045498364
"13" "8:Salience" "modularity_weighted" 0.0747491048300773 1.06003052042725 0.289130714611683 0 1 2 1 84 0.527117356951296
"14" "8:Salience" "efficiency_weighted" 0.0809499776166431 0.79030586778948 0.429349160808763 -0.0109385098875972 0.991272505885075 1 1 84 0.628986492119188
"15" "9:Cingulo_opercular" "modularity_weighted" 0.20479048903848 1.91757512167524 0.0551649071846172 0 1 1 1 84 0.147106419158979
"16" "9:Cingulo_opercular" "efficiency_weighted" 0.436900862502084 1.72382048734819 0.0847402549149359 -0.00228266596134979 0.998178697653638 1 1 84 0.172195810537597
"17" "10:Somatomotor" "modularity_weighted" 0.434499897374092 4.42142419974637 9.8052462076348e-06 0 1 1 1 84 4.7065181796647e-05
"18" "10:Somatomotor" "efficiency_weighted" 0.614393855243509 7.41153812106219 1.24842900285269e-13 0 1 2 1 84 1.49811480342323e-12
"19" "11.5:Fronto_Parietal_2" "modularity_weighted" 0.0135504717468625 0.124203390480734 0.901154237812287 0 1 1 1 84 0.971809485844945
"20" "11.5:Fronto_Parietal_2" "efficiency_weighted" 0.0778200858693917 0.762884805643411 0.445532098584425 -0.0133700713922045 0.989332544277222 1 1 84 0.628986492119188
"21" "15:Medial_Parietal" "modularity_weighted" 0.0540102015341906 0.49573470601957 0.620081597361931 0 1 1 1 84 0.783260965088755
"22" "15:Medial_Parietal" "efficiency_weighted" 0.181122334807869 0.939562480209122 0.347442029359592 -0.0156172599311869 0.987539735928178 1 1 84 0.555907246975347
"23" "16:Parieto_Occipital" "modularity_weighted" -0.285855147413833 -2.73398406997586 0.00625730716347743 0 1 1 1 84 0.021453624560494
"24" "16:Parieto_Occipital" "efficiency_weighted" -0.0171371504118609 -0.0173247774326839 0.986177519035377 -0.0194139117377117 0.984510912538565 1 1 84 0.986177519035377
