"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "ME1:Hemostasis" "panas.positive" 0.0448217575909802 0.949704568281606 0.34226238788954 0 1 1 2 45 0.77362347809183
"2" "ME1:Hemostasis" "panas.negative" 0.254793895808574 1.75342990743102 0.079528241131568 0 1 1 1 45 0.556350990045089
"3" "ME1:Hemostasis" "panas.fatigue" -0.111028441494415 -0.749433879130226 0.453595737500083 0 1 1 1 45 0.839187168141575
"4" "ME1:Hemostasis" "afterscan.Anxietyduringscan" 0.0734120260378366 0.504648289651916 0.613805886509297 0 1 1 1 47 0.904119491849178
"5" "ME1:Hemostasis" "afterscan.diastolic" -0.145092611492863 -0.874189341047641 0.382015149771213 0 1 1 1 47 0.799735418718348
"6" "ME1:Hemostasis" "afterscan.pulse" 0.117923748560071 0.933619010348116 0.350500455556889 0 1 1 1 42 0.776859024359241
"7" "ME1:Hemostasis" "afterscan.systolic" 0.00606354616635897 0.0884063910980826 0.929553681826044 0 1 1 2 47 0.984496130599554
"8" "ME1:Hemostasis" "morning.Sleepquality" -0.12734997482223 -0.792895103663401 0.427838940286549 0 1 1 2 47 0.829785453159273
"9" "ME1:Hemostasis" "morning.Soreness" 0.22201446649737 1.48146297500057 0.138483244147787 0 1 1 1 47 0.657151608253247
"10" "ME1:Hemostasis" "prevevening.Alcohol" -0.0529709291585302 0.269194433335674 0.787780063773636 0 1 2 1 40 0.952990385343738
"11" "ME1:Hemostasis" "prevevening.Guthealth" -0.158994748154483 -1.07697301857273 0.281492319823578 0 1 1 1 40 0.758888078443295
"12" "ME1:Hemostasis" "prevevening.Psoriasisseverity" 0.206818016677226 1.73862025440369 0.0821015814157935 0 1 2 1 40 0.556350990045089
"13" "ME1:Hemostasis" "prevevening.Stress" -0.0539911691785535 -0.432845627938518 0.665126922738792 0 1 1 1 40 0.913142011161984
"14" "ME1:Hemostasis" "prevevening.Timespentoutdoors" -0.18316793946219 -1.17251660122533 0.240989710930201 0 1 1 1 40 0.755483186489883
"15" "ME1:Hemostasis" "temp.mean" 0.0131605094237809 0.00834832738474206 0.993339075842984 0 1 3 1 48 0.998471758205402
"16" "ME1:Hemostasis" "email.LIWCcdi" -0.378425289538147 -2.58388212310244 0.00976951777552716 0 1 1 2 47 0.299849045571949
"17" "ME1:Hemostasis" "email.LIWCnegemo" 0.179937925812543 1.24726563754878 0.212300112658199 0 1 1 1 47 0.755483186489883
"18" "ME1:Hemostasis" "email.LIWCposemo" 0.0959147803731423 0.637600517347399 0.523733758820791 0 1 1 1 47 0.871848477385819
"19" "ME1:Hemostasis" "zeo.zq" -0.0488429156725998 -0.935960275315146 0.349293641172265 0 1 4 1 30 0.776859024359241
"20" "ME2:HIV Infection" "panas.positive" 0.0963252454052609 0.642509650967171 0.520542325051592 0 1 1 1 45 0.871848477385819
"21" "ME2:HIV Infection" "panas.negative" 0.0285021529074703 0.191300377412804 0.848290265418875 0 1 1 1 45 0.976094275397953
"22" "ME2:HIV Infection" "panas.fatigue" -0.185410870453621 -1.2657181029262 0.20561402475934 0 1 1 1 45 0.751464591059189
"23" "ME2:HIV Infection" "afterscan.Anxietyduringscan" -0.176237962812551 -1.22743655931646 0.219658552517028 0 1 1 1 47 0.755483186489883
"24" "ME2:HIV Infection" "afterscan.diastolic" -0.0759354372849957 -0.53801096111506 0.590569481281527 0 1 1 1 47 0.899326346872307
"25" "ME2:HIV Infection" "afterscan.pulse" 0.103530513109659 0.706010967280849 0.480181317153689 0 1 1 1 42 0.851521535752542
"26" "ME2:HIV Infection" "afterscan.systolic" -0.012281318946721 -0.340442116011716 0.733523606745175 0 1 1 2 47 0.936524510749892
"27" "ME2:HIV Infection" "morning.Sleepquality" -0.199448746393669 -0.925776283049366 0.354562254992393 0 1 1 2 47 0.783046160933385
"28" "ME2:HIV Infection" "morning.Soreness" 0.182467506772816 1.27929969626528 0.200791539533327 0 1 1 1 47 0.744256560560186
"29" "ME2:HIV Infection" "prevevening.Alcohol" -0.152858096323445 -1.24410053785007 0.213462563133456 0 1 2 1 40 0.755483186489883
"30" "ME2:HIV Infection" "prevevening.Guthealth" 0.150437277190148 0.958413493738969 0.337854293606326 0 1 1 1 40 0.77362347809183
"31" "ME2:HIV Infection" "prevevening.Psoriasisseverity" 0.451099219262622 3.19672850296786 0.00138995686014065 0 1 1 1 40 0.121907344396363
"32" "ME2:HIV Infection" "prevevening.Stress" 0.279930772370865 1.83126263518954 0.0670613518222041 0 1 1 1 40 0.55297467255741
"33" "ME2:HIV Infection" "prevevening.Timespentoutdoors" 0.1721846437442 1.10537088655355 0.268998913525359 0 1 1 1 40 0.755483186489883
"34" "ME2:HIV Infection" "temp.mean" -0.0818554717809814 -0.353706289548926 0.723559008560501 0 1 3 1 48 0.936524510749892
"35" "ME2:HIV Infection" "email.LIWCcdi" -0.108278412625786 -0.561173856116946 0.574679023620312 0 1 1 2 47 0.889897530754869
"36" "ME2:HIV Infection" "email.LIWCnegemo" -0.142824741482405 -0.985683251915162 0.324288570541646 0 1 1 1 47 0.770861097797596
"37" "ME2:HIV Infection" "email.LIWCposemo" -0.0622566378361039 -0.414937568073662 0.67818760712661 0 1 1 1 47 0.919355114077635
"38" "ME2:HIV Infection" "zeo.zq" -0.531094253202826 -2.92820350190406 0.00340926823754325 0 1 2 1 30 0.158156757722915
"39" "ME3:Cell Cycle" "panas.positive" -0.140265309229512 -1.01422546941833 0.31047517809149 0 1 1 1 45 0.767495655935613
"40" "ME3:Cell Cycle" "panas.negative" -0.19555409786485 -1.33096443108428 0.183200714852474 0 1 1 1 45 0.719650035433215
"41" "ME3:Cell Cycle" "panas.fatigue" 0.221865274120766 1.52635600665954 0.126921227577755 0 1 1 1 45 0.64148383628493
"42" "ME3:Cell Cycle" "afterscan.Anxietyduringscan" -0.00212925685577973 -0.014597454911205 0.988353329723931 0 1 1 1 47 0.997520181854591
"43" "ME3:Cell Cycle" "afterscan.diastolic" 0.121759198143759 0.76747219981785 0.442800815868243 0 1 1 1 47 0.835193841695281
"44" "ME3:Cell Cycle" "afterscan.pulse" -0.039033189905926 -0.438960687178611 0.660690022178358 0 1 1 1 42 0.913142011161984
"45" "ME3:Cell Cycle" "afterscan.systolic" -0.0330761186962734 0.0771856152071773 0.938475884907966 0 1 1 2 47 0.984496130599554
"46" "ME3:Cell Cycle" "morning.Sleepquality" 0.271343665701952 1.35482274399047 0.175474038424689 0 1 1 2 47 0.709602783764705
"47" "ME3:Cell Cycle" "morning.Soreness" -0.284488947956661 -2.28033361256051 0.0225879097166875 0 1 1 2 47 0.453969745143202
"48" "ME3:Cell Cycle" "prevevening.Alcohol" 0.173357335082183 1.08499120588361 0.277925550229436 0 1 2 1 40 0.755483186489883
"49" "ME3:Cell Cycle" "prevevening.Guthealth" 0.0240540126349468 0.179478399593446 0.857562076565667 0 1 1 1 40 0.976094275397953
"50" "ME3:Cell Cycle" "prevevening.Psoriasisseverity" -0.57236882955886 -4.39181203699938 1.124098608206e-05 0 1 1 1 40 0.0134554603402258
"51" "ME3:Cell Cycle" "prevevening.Stress" -0.220770355992436 -1.37912876066337 0.167855057728011 0 1 1 1 40 0.704549719439408
"52" "ME3:Cell Cycle" "prevevening.Timespentoutdoors" -0.0807317380125461 -0.508823702726269 0.610875803609944 0 1 1 1 40 0.904119491849178
"53" "ME3:Cell Cycle" "temp.mean" 0.0045765738609907 0.168977591426751 0.865814267374017 0 1 3 1 48 0.97632898752307
"54" "ME3:Cell Cycle" "email.LIWCcdi" 0.277078582859845 1.78891019034482 0.073629280396361 0 1 1 2 47 0.556350990045089
"55" "ME3:Cell Cycle" "email.LIWCnegemo" 0.117319517090316 0.806580887420161 0.419907988786166 0 1 1 1 47 0.825449495422425
"56" "ME3:Cell Cycle" "email.LIWCposemo" 0.0377546002311094 0.247783702740184 0.804301765119485 0 1 1 1 47 0.959869604035916
"57" "ME3:Cell Cycle" "zeo.zq" 0.305221020823934 1.89278770833838 0.0583861068337445 0 1 5 1 30 0.525472603616774
"58" "ME4:transcription" "panas.positive" -0.0579727266439068 -0.388240719742716 0.697837901878633 0 1 1 1 45 0.923799655953133
"59" "ME4:transcription" "panas.negative" -0.140092651837392 -0.949076634195579 0.342581637281805 0 1 1 1 45 0.77362347809183
"60" "ME4:transcription" "panas.fatigue" 0.00996074335782053 0.0668219070512435 0.946723483080744 0 1 1 1 45 0.984496130599554
"61" "ME4:transcription" "afterscan.Anxietyduringscan" 0.0982001792601873 0.676494918498175 0.49872647122828 0 1 1 1 47 0.858627653786925
"62" "ME4:transcription" "afterscan.diastolic" 0.0664890076883401 0.481814269630469 0.629937891564089 0 1 1 1 47 0.904119491849178
"63" "ME4:transcription" "afterscan.pulse" 0.0868785142735945 0.425623740929622 0.670382038037021 0 1 1 1 42 0.915778025601628
"64" "ME4:transcription" "afterscan.systolic" 0.0221152807059683 0.715986028709037 0.473999975857271 0 1 1 2 47 0.849834323595346
"65" "ME4:transcription" "morning.Sleepquality" 0.288043485513745 2.06839125905567 0.0386032464904941 0 1 1 1 47 0.496284075574187
"66" "ME4:transcription" "morning.Soreness" -0.11113543663594 -0.781197859492811 0.434686132475146 0 1 1 1 47 0.834909649461906
"67" "ME4:transcription" "prevevening.Alcohol" -0.0271894279466925 0.217304103234382 0.827971359579212 0 1 2 1 40 0.969088050970173
"68" "ME4:transcription" "prevevening.Guthealth" -0.00360424550625473 -0.0285881587378745 0.977193056184135 0 1 1 1 40 0.991900367630154
"69" "ME4:transcription" "prevevening.Psoriasisseverity" -0.449871572881451 -3.18581758412853 0.00144345579151999 0 1 1 1 40 0.121907344396363
"70" "ME4:transcription" "prevevening.Stress" -0.301233311917023 -1.99475029329412 0.0460701211119483 0 1 1 1 40 0.499586456931655
"71" "ME4:transcription" "prevevening.Timespentoutdoors" -0.0905147637160561 -0.575308035117463 0.565082988241723 0 1 1 1 40 0.882852912149333
"72" "ME4:transcription" "temp.mean" -0.0321773649763087 0.849108421906796 0.395820964523939 0 1 3 1 48 0.814476241038051
"73" "ME4:transcription" "email.LIWCcdi" 0.280986411305563 1.75219953951741 0.0797395028150346 0 1 1 2 47 0.556350990045089
"74" "ME4:transcription" "email.LIWCnegemo" 0.0744444177608672 0.506449153017723 0.61254137613733 0 1 1 1 47 0.904119491849178
"75" "ME4:transcription" "email.LIWCposemo" 0.00344209167990872 0.00628986536962226 0.99498144662308 0 1 1 1 47 0.998471758205402
"76" "ME4:transcription" "zeo.zq" 0.395926450572357 1.17919140706529 0.238321966975763 0 1 2 2 30 0.755483186489883
"77" "ME5:ncRNA processing" "panas.positive" -0.130401008064304 -1.00876492837054 0.313087384640484 0 1 1 1 45 0.767495655935613
"78" "ME5:ncRNA processing" "panas.negative" -0.238412662169687 -1.61993522753903 0.105246191550139 0 1 1 1 45 0.588655754120743
"79" "ME5:ncRNA processing" "panas.fatigue" 0.249753040409871 1.73022333821684 0.083590380157578 0 1 1 1 45 0.556350990045089
"80" "ME5:ncRNA processing" "afterscan.Anxietyduringscan" -0.127271937083381 -0.879684648438463 0.379030168009849 0 1 1 1 47 0.799225139452889
"81" "ME5:ncRNA processing" "afterscan.diastolic" 0.107801168582087 0.595279623282522 0.551656574253347 0 1 1 1 47 0.880760613168121
"82" "ME5:ncRNA processing" "afterscan.pulse" -0.0547360349341544 -0.636631512042945 0.524364894146631 0 1 1 1 42 0.871848477385819
"83" "ME5:ncRNA processing" "afterscan.systolic" 0.0283381493807884 0.369810427175471 0.711523745426298 0 1 1 2 47 0.931174641197716
"84" "ME5:ncRNA processing" "morning.Sleepquality" 0.282297385583497 1.48246823325456 0.13821575006961 0 1 1 2 47 0.657151608253247
"85" "ME5:ncRNA processing" "morning.Soreness" -0.304480149237395 -2.35411472469863 0.0185668797364446 0 1 1 2 47 0.418539705725726
"86" "ME5:ncRNA processing" "prevevening.Alcohol" 0.127556235960354 0.474896756199016 0.634860563629149 0 1 2 1 40 0.905754582436342
"87" "ME5:ncRNA processing" "prevevening.Guthealth" 0.063375458537637 0.460276490962802 0.645317773279113 0 1 1 1 40 0.909109277482118
"88" "ME5:ncRNA processing" "prevevening.Psoriasisseverity" -0.540543513275592 -4.17883224193849 2.93009712465976e-05 0 1 1 1 40 0.0175366312910887
"89" "ME5:ncRNA processing" "prevevening.Stress" -0.157233903966194 -0.90292202264655 0.366567281562627 0 1 1 1 40 0.792023530740911
"90" "ME5:ncRNA processing" "prevevening.Timespentoutdoors" 0.0724895230677008 0.461547272174034 0.644406014160946 0 1 1 1 40 0.909109277482118
"91" "ME5:ncRNA processing" "temp.mean" -0.086451781656594 -0.00387075566817798 0.996911591525864 0 1 3 1 48 0.999000236771845
"92" "ME5:ncRNA processing" "email.LIWCcdi" 0.346733437972757 2.3826073131835 0.0171905207634734 0 1 1 2 47 0.418539705725726
"93" "ME5:ncRNA processing" "email.LIWCnegemo" 0.0530135216382659 0.363513577719287 0.71622127208486 0 1 1 1 47 0.933896364581239
"94" "ME5:ncRNA processing" "email.LIWCposemo" 0.0568539091108402 0.38742037833993 0.698445019747356 0 1 1 1 47 0.923799655953133
"95" "ME5:ncRNA processing" "zeo.zq" 0.196491617286472 1.38179798561971 0.167033737742326 0 1 4 1 30 0.704549719439408
"96" "ME6:Signaling in Immune system" "panas.positive" -0.0704375215013168 -0.7769354502472 0.437196854759593 0 1 1 2 45 0.834909649461906
"97" "ME6:Signaling in Immune system" "panas.negative" 0.0815561403763969 0.549207785425146 0.58286286215574 0 1 1 1 45 0.896769724936273
"98" "ME6:Signaling in Immune system" "panas.fatigue" 0.163858561762209 1.11425544155396 0.265169616830348 0 1 1 1 45 0.755483186489883
"99" "ME6:Signaling in Immune system" "afterscan.Anxietyduringscan" -0.0181225354715183 -0.124262018127032 0.901107819310277 0 1 1 1 47 0.97632898752307
"100" "ME6:Signaling in Immune system" "afterscan.diastolic" -0.00999411356035757 -0.134870351157199 0.892714381679076 0 1 1 1 47 0.97632898752307
"101" "ME6:Signaling in Immune system" "afterscan.pulse" 0.07325471159954 0.332082960929435 0.739826615962966 0 1 1 1 42 0.938622735281671
"102" "ME6:Signaling in Immune system" "afterscan.systolic" 0.27772198013241 1.76458917891014 0.0776328354384149 0 1 1 2 47 0.556350990045089
"103" "ME6:Signaling in Immune system" "morning.Sleepquality" 0.00711465942317081 -0.0423035769159319 0.966256693874024 0 1 1 2 47 0.990783733825354
"104" "ME6:Signaling in Immune system" "morning.Soreness" -0.0172754421288098 -0.0788572829526305 0.937146140650066 0 1 1 1 47 0.984496130599554
"105" "ME6:Signaling in Immune system" "prevevening.Alcohol" 0.0285612590441778 -0.169472277663125 0.865425176162168 0 1 2 1 40 0.97632898752307
"106" "ME6:Signaling in Immune system" "prevevening.Guthealth" -0.047269245927022 -0.291923459816661 0.770345146025602 0 1 1 1 40 0.952096676696553
"107" "ME6:Signaling in Immune system" "prevevening.Psoriasisseverity" -0.133623825417406 -1.4174003098038 0.156365922168584 0 1 2 1 40 0.703646649758628
