"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "ME1:Hemostasis" "modularity_weighted" -0.115692473543348 -0.584670220021821 0.558769481770194 0 1 1 2 39 0.858597008573713
"2" "ME1:Hemostasis" "efficiency_weighted" -0.108264457358705 -0.264665141561913 0.791267433122361 0 1 1 1 39 0.97387982272393
"3" "ME2:HIV Infection" "modularity_weighted" -0.232133234138772 -1.38487085064817 0.166091961614569 0 1 1 2 39 0.674341969200832
"4" "ME2:HIV Infection" "efficiency_weighted" -0.399689850427032 -0.842613829829269 0.399444453864182 0 1 1 1 39 0.796956256001231
"5" "ME3:Cell Cycle" "modularity_weighted" 0.161389258873148 1.35853790258601 0.174293064156498 0 1 1 2 39 0.674341969200832
"6" "ME3:Cell Cycle" "efficiency_weighted" 0.271918443385176 0.162114283993442 0.871215857988187 0 1 1 1 39 0.97387982272393
"7" "ME4:transcription" "modularity_weighted" 0.184295386743378 1.49746044255453 0.134273491126722 0 1 1 2 39 0.674341969200832
"8" "ME4:transcription" "efficiency_weighted" 0.372001620278667 1.65143143373178 0.0986505107126616 0 1 2 1 39 0.674341969200832
"9" "ME5:ncRNA processing" "modularity_weighted" 0.14943609137925 1.03649898428539 0.29996941303721 0 1 1 2 39 0.717663513739013
"10" "ME5:ncRNA processing" "efficiency_weighted" 0.187190831571825 0.28401993711024 0.77639510192821 0 1 1 1 39 0.97387982272393
"11" "ME6:Signaling in Immune system" "modularity_weighted" 0.253553717224318 2.04115268534057 0.0412356529734464 0 1 1 2 39 0.519569227465425
"12" "ME6:Signaling in Immune system" "efficiency_weighted" 0.167272815335116 0.352643874347064 0.724355441056154 0 1 1 1 39 0.97387982272393
"13" "ME7:chromatin modification" "modularity_weighted" 0.23932694771498 1.09859892049966 0.271943048787162 0 1 1 2 39 0.717663513739013
"14" "ME7:chromatin modification" "efficiency_weighted" 0.431864510785613 2.43452463265993 0.0149113648878535 0 1 2 1 39 0.35988359129071
"15" "ME8:no enrichment" "modularity_weighted" 0.183011702173767 1.24326086359298 0.213771720940269 0 1 1 2 39 0.717663513739013
"16" "ME8:no enrichment" "efficiency_weighted" 0.28898848882927 0.556307933818097 0.578000364400973 0 1 1 1 39 0.86700054660146
"17" "ME9:DNA repair" "modularity_weighted" 0.140276754926773 -0.338280851688205 0.735151552183042 0 1 1 2 39 0.97387982272393
"18" "ME9:DNA repair" "efficiency_weighted" 0.334453241233748 2.05674772184116 0.0397104991421333 0 1 1 1 39 0.519569227465425
"19" "ME10:Processing of Capped Intron-Containing Pre-mRNA" "modularity_weighted" 0.22736293335764 0.872906925992077 0.382713810879961 0 1 1 2 39 0.777773228562501
"20" "ME10:Processing of Capped Intron-Containing Pre-mRNA" "efficiency_weighted" 0.461583967834264 2.21478189894087 0.0267750382352193 0 1 1 1 39 0.481950688233947
"21" "ME11:Circadian clock system" "modularity_weighted" -0.0905216717000248 0.227726609710851 0.819858784347777 0 1 1 2 39 0.97387982272393
"22" "ME11:Circadian clock system" "efficiency_weighted" -0.245314311363144 -0.833073677926027 0.404803177651419 0 1 1 1 39 0.796956256001231
"23" "ME12:zinc ion binding" "modularity_weighted" -0.16432741597121 -1.11349553193473 0.265495666215243 0 1 1 2 39 0.717663513739013
"24" "ME12:zinc ion binding" "efficiency_weighted" -0.273089742157306 -1.3347282829635 0.181965293276415 0 1 1 2 39 0.674341969200832
"25" "ME13:Gene Expression" "modularity_weighted" -0.0828533988850478 -0.934706745788 0.349939449481141 0 1 1 2 39 0.743120623472892
"26" "ME13:Gene Expression" "efficiency_weighted" -0.0936920243836 0.0978003944270147 0.922090794179065 0 1 1 1 39 0.97387982272393
"27" "ME14:nucleotide binding" "modularity_weighted" 0.14581041071695 0.411140544463283 0.680969481728031 0 1 1 2 39 0.943694429611331
"28" "ME14:nucleotide binding" "efficiency_weighted" 0.349068406946738 1.43607462906454 0.150981106554092 0 1 1 1 39 0.674341969200832
"29" "ME15:no enrichment" "modularity_weighted" 0.0367854992596853 -0.239144659563697 0.81099341291755 0 1 1 2 39 0.97387982272393
"30" "ME15:no enrichment" "efficiency_weighted" 0.114527226747751 0.927114740526433 0.35386696355852 0 1 1 1 39 0.743120623472892
"31" "ME16:no enrichment" "modularity_weighted" -0.210665733524378 -0.989803839139656 0.322270007974514 0 1 1 2 39 0.732938898627727
"32" "ME16:no enrichment" "efficiency_weighted" -0.376439902354537 -1.56297134243425 0.118059335524118 0 1 1 1 39 0.674341969200832
"33" "ME17:no enrichment" "modularity_weighted" 0.152030097308351 1.81244042750174 0.0699181709474589 0 1 1 2 39 0.674341969200832
"34" "ME17:no enrichment" "efficiency_weighted" 0.209801846950283 0.635803613826383 0.52490443173595 0 1 2 1 39 0.858597008573713
"35" "ME18:no enrichment" "modularity_weighted" 0.307819107058966 2.38374841252086 0.0171373138709862 0 1 1 2 39 0.35988359129071
"36" "ME18:no enrichment" "efficiency_weighted" 0.360300808520088 0.568767676919183 0.569513812937171 0 1 1 1 39 0.86456313771185
"37" "ME19:pantetheine hydrolase activity" "modularity_weighted" 0.0789390466397124 0.0724449049226813 0.942247849690312 0 1 1 2 39 0.97387982272393
"38" "ME19:pantetheine hydrolase activity" "efficiency_weighted" 0.246044827518879 0.732205121573341 0.46404337879677 0 1 2 1 39 0.838221133194778
"39" "ME20:immune response" "modularity_weighted" 0.0622440312140321 0.688141938948112 0.491363402449924 0 1 1 2 39 0.858597008573713
"40" "ME20:immune response" "efficiency_weighted" -0.0504449744741327 0.283025965801051 0.777156932603236 0 1 1 1 39 0.97387982272393
"41" "ME21:negative regulation of macromolecule metabolic process" "modularity_weighted" 0.242582095175824 1.57724025838083 0.114740252901054 0 1 1 1 39 0.674341969200832
"42" "ME21:negative regulation of macromolecule metabolic process" "efficiency_weighted" 0.46408409098844 3.46305046718868 0.000534088210677298 0 1 1 2 39 0.0672951145453396
"43" "ME22:no enrichment" "modularity_weighted" -0.114586029770776 -0.483929329501218 0.62843602451006 0 1 1 2 39 0.902067261278621
"44" "ME22:no enrichment" "efficiency_weighted" -0.270212178724817 -1.85184728859058 0.0640477549354074 0 1 2 1 39 0.674341969200832
"45" "ME23:Signaling by Wnt" "modularity_weighted" -0.0442185194686171 -1.02697176021172 0.304433761775173 0 1 1 2 39 0.717663513739013
"46" "ME23:Signaling by Wnt" "efficiency_weighted" -0.110236929129822 0.397055045487503 0.691326869333064 0 1 1 1 39 0.946817234086588
"47" "ME24:RNA processing" "modularity_weighted" 0.176543112892583 1.08213559641637 0.279192280738037 0 1 1 2 39 0.717663513739013
"48" "ME24:RNA processing" "efficiency_weighted" 0.32436398852606 1.45533102082081 0.145577642688618 0 1 2 1 39 0.674341969200832
"49" "ME25:RNA splicing" "modularity_weighted" 0.0741870563859657 -1.02033401321918 0.30757007731672 0 1 1 2 39 0.717663513739013
"50" "ME25:RNA splicing" "efficiency_weighted" 0.169335837557214 1.42093298955017 0.155336241315591 0 1 1 1 39 0.674341969200832
"51" "ME26:no enrichment" "modularity_weighted" -0.078537907302616 0.467377249880658 0.640229996343671 0 1 1 2 39 0.906393028531489
"52" "ME26:no enrichment" "efficiency_weighted" -0.281744475825451 -0.787119929414847 0.431211663913154 0 1 1 1 39 0.810935367956081
"53" "ME27:no enrichment" "modularity_weighted" 0.101796983444094 1.08701505827028 0.277030154861342 0 1 1 2 39 0.717663513739013
"54" "ME27:no enrichment" "efficiency_weighted" 0.0841314221759413 0.293386639078208 0.769226636832054 0 1 2 1 39 0.97387982272393
"55" "ME28:no enrichment" "modularity_weighted" -0.0860669190865878 -0.301242351680721 0.763229696851271 0 1 1 2 39 0.97387982272393
"56" "ME28:no enrichment" "efficiency_weighted" -0.104997408931447 -1.44811908242975 0.147583749627204 0 1 1 1 39 0.674341969200832
"57" "ME29:no enrichment" "modularity_weighted" 0.115532548887958 -0.100349779107544 0.920066638892493 0 1 1 2 39 0.97387982272393
"58" "ME29:no enrichment" "efficiency_weighted" 0.257771373707472 1.04103750969207 0.297858139919788 0 1 1 1 39 0.717663513739013
"59" "ME30:Signalling by NGF" "modularity_weighted" 0.247281077273827 2.14029329346949 0.032331071638176 0 1 1 2 39 0.509214378301272
"60" "ME30:Signalling by NGF" "efficiency_weighted" 0.192182957189556 -0.142609903468385 0.886598275596103 0 1 1 1 39 0.97387982272393
"61" "ME31:no enrichment" "modularity_weighted" -0.116023329771991 -0.122820627991165 0.902249139156888 0 1 1 2 39 0.97387982272393
"62" "ME31:no enrichment" "efficiency_weighted" -0.221696759363402 -0.87533640141392 0.381390893272526 0 1 2 1 39 0.777773228562501
"63" "ME32:no enrichment" "modularity_weighted" -0.0843443116066001 -1.28657960450686 0.198240856298798 0 1 1 2 39 0.713667082675673
"64" "ME32:no enrichment" "efficiency_weighted" -0.103636257443946 0.157562262712152 0.874801742040373 0 1 2 1 39 0.97387982272393
"65" "ME33:no enrichment" "modularity_weighted" 0.198099334736313 1.069403130404 0.284888057370318 0 1 1 2 39 0.717663513739013
"66" "ME33:no enrichment" "efficiency_weighted" 0.285952660276078 1.33664346470529 0.181339044191087 0 1 1 1 39 0.674341969200832
"67" "ME34:no enrichment" "modularity_weighted" 0.0428108311540759 -0.639349374274601 0.522595675176981 0 1 1 2 39 0.858597008573713
"68" "ME34:no enrichment" "efficiency_weighted" 0.0598213970746564 1.04455338042535 0.29622943570872 0 1 1 1 39 0.717663513739013
"69" "ME35:modification-dependent macromolecule catabolic process" "modularity_weighted" 0.171830933770129 1.23621700037703 0.216377913116123 0 1 1 2 39 0.717663513739013
"70" "ME35:modification-dependent macromolecule catabolic process" "efficiency_weighted" 0.347764439125195 1.75404826675237 0.0794222370072255 0 1 2 1 39 0.674341969200832
"71" "ME36:no enrichment" "modularity_weighted" -0.0192807543136612 -1.0383520196533 0.299106198603356 0 1 1 2 39 0.717663513739013
"72" "ME36:no enrichment" "efficiency_weighted" -0.0237058254710433 0.159789932574274 0.873046554822448 0 1 1 1 39 0.97387982272393
"73" "ME37:IFN alpha signaling pathway" "modularity_weighted" 0.291924010169195 2.40216413656493 0.0162983935683675 0 1 1 2 39 0.35988359129071
"74" "ME37:IFN alpha signaling pathway" "efficiency_weighted" 0.229426226024489 0.722242892513806 0.470145156579771 0 1 1 1 39 0.838221133194778
