"xvar" "yvar" "cor.val" "t.arima" "arima.p" "t.drift" "drift.p" "AR" "MA" "nobs" "pval_bh"
"1" "modularity_weighted" "panas.positive" -0.253706672608757 -2.2562874863707 0.0240526325707631 0 1 1 1 74 0.320701767610175
"2" "modularity_weighted" "panas.negative" 0.180319031846528 1.35626204726545 0.17501580644345 0 1 2 1 74 0.583386021478167
"3" "modularity_weighted" "panas.fatigue" 0.207468965828799 1.82647226195484 0.0677791557308436 0 1 2 1 74 0.451861038205624
"4" "modularity_weighted" "afterscan.Anxietyduringscan" 0.157018900833349 0.383618617803169 0.701261138903946 -0.0469326023342488 0.962566943809817 1 1 83 0.961314194972169
"5" "modularity_weighted" "afterscan.diastolic" -0.00477188418332393 0.725227112092981 0.46831271264564 -0.00432886897783841 0.996546073064098 1 1 83 0.851477659355709
"6" "modularity_weighted" "afterscan.pulse" -0.135755655558619 -0.589144287239523 0.555764486706026 0 1 2 1 78 0.889223178729642
"7" "modularity_weighted" "afterscan.systolic" -0.0114672019244456 0.36738196956125 0.713334118940561 0.00531375870921616 0.995760253918361 1 1 83 0.961314194972169
"8" "modularity_weighted" "morning.Sleepquality" 0.13100607197275 1.20537474199685 0.228058667647821 0 1 2 1 82 0.651596193279489
"9" "modularity_weighted" "morning.Soreness" -0.0659212424713784 0.0115757469739444 0.990764096475497 0.0445837798239384 0.964439071628769 1 1 82 0.990764096475497
"10" "modularity_weighted" "prevevening.Alcohol" 0.166096370761369 0.334363541205636 0.738105247650826 0.0107029911786268 0.991460411625172 1 1 74 0.961314194972169
"11" "modularity_weighted" "prevevening.Guthealth" 0.300958975285615 2.50962071912114 0.0120860896981757 0 1 2 1 74 0.307095093435628
"12" "modularity_weighted" "prevevening.Psoriasisseverity" -0.167299279079603 -0.972623431353503 0.330740492762321 0 1 2 1 74 0.778212924146638
"13" "modularity_weighted" "prevevening.Stress" -0.143341816983523 -1.39181563358497 0.163978234586358 0 1 2 1 74 0.583386021478167
"14" "modularity_weighted" "prevevening.Timespentoutdoors" 0.231377657426185 2.07159779165922 0.0383029660518107 0 1 2 1 73 0.350455642140358
"15" "modularity_weighted" "TuesThurs" -0.152080319739676 -1.30562962094468 0.191678542142709 0 1 1 1 72 0.589780129669874
"16" "modularity_weighted" "temp.mean" 0.0672178318937199 0.745824541396877 0.455773412931635 0 1 2 1 84 0.851477659355709
"17" "modularity_weighted" "email.LIWCcdi" 0.0504679886285316 0.374664707226735 0.707909842978544 0 1 2 1 83 0.961314194972169
"18" "modularity_weighted" "email.LIWCnegemo" 0.195374403291746 1.67315885408574 0.0942960279715889 0 1 2 1 83 0.538834445551937
"19" "modularity_weighted" "email.LIWCposemo" 0.0673900757388541 0.780927983695256 0.434844852348645 0 1 2 1 83 0.851477659355709
"20" "modularity_weighted" "zeo.zq" -0.0160430683846644 -0.147901804139193 0.882420264370409 0.0289731707162926 0.976885988275335 1 1 51 0.980466960411566
"21" "efficiency_weighted" "panas.positive" -0.167827680195117 -1.46447811032894 0.143063359714341 0 1 1 1 74 0.583386021478167
"22" "efficiency_weighted" "panas.negative" 0.105223104556377 0.680319222859721 0.496302355460304 0 1 2 1 74 0.863134531235311
"23" "efficiency_weighted" "panas.fatigue" 0.160341807867908 1.40304836997559 0.160602415579153 0 1 2 1 74 0.583386021478167
"24" "efficiency_weighted" "afterscan.Anxietyduringscan" 0.0680650370308177 -0.151210017705497 0.879810048173612 -0.0509496290764785 0.959365658550109 1 1 83 0.980466960411566
"25" "efficiency_weighted" "afterscan.diastolic" 0.0139740715863079 0.32521480938943 0.745018501103431 -0.00855875531286218 0.993171184647343 1 1 83 0.961314194972169
"26" "efficiency_weighted" "afterscan.pulse" -0.0406479397310063 -0.292710263229662 0.769743624407956 0 1 2 1 78 0.962179530509945
"27" "efficiency_weighted" "afterscan.systolic" -0.118876973561084 -0.0669297957142041 0.946637592664502 0.00163609230815177 0.998694587789665 1 1 83 0.990764096475497
"28" "efficiency_weighted" "morning.Sleepquality" 0.217801313355466 2.01593325855571 0.0438069552675448 0 1 2 1 82 0.350455642140358
"29" "efficiency_weighted" "morning.Soreness" -0.0365505983096339 -0.177482661364668 0.859129283258469 0.0434812624661388 0.965317900784382 1 1 82 0.980466960411566
"30" "efficiency_weighted" "prevevening.Alcohol" 0.000932091725591944 -0.094866416457797 0.92442093196264 0.00650263623903373 0.99481168350442 1 1 74 0.990764096475497
"31" "efficiency_weighted" "prevevening.Guthealth" 0.162580187762326 1.44834582393228 0.147520358072644 0 1 2 1 74 0.583386021478167
"32" "efficiency_weighted" "prevevening.Psoriasisseverity" -0.0924787573870618 0.160617306864856 0.87239482297482 0 1 2 1 74 0.980466960411566
"33" "efficiency_weighted" "prevevening.Stress" -0.145499590081183 -1.02513210440881 0.305300859026455 0 1 2 1 74 0.763252147566137
"34" "efficiency_weighted" "prevevening.Timespentoutdoors" 0.0690707811639439 0.611872011979708 0.540622440360057 0 1 2 1 73 0.889223178729642
"35" "efficiency_weighted" "TuesThurs" -0.274672806424055 -2.42390185240887 0.0153547546717814 0 1 1 1 72 0.307095093435628
"36" "efficiency_weighted" "temp.mean" 0.148498526748574 0.768211580279862 0.442361494726417 0 1 2 1 84 0.851477659355709
"37" "efficiency_weighted" "email.LIWCcdi" -0.0357610313492249 -0.348896351921699 0.727167124046813 0 1 2 1 83 0.961314194972169
"38" "efficiency_weighted" "email.LIWCnegemo" 0.118950419168593 1.04078814387126 0.297973883805607 0 1 2 1 83 0.763252147566137
"39" "efficiency_weighted" "email.LIWCposemo" -0.0838143983460317 -0.729900208665815 0.465451184757547 0 1 2 1 83 0.851477659355709
